Raw ID,Work,Region,Source level,Parent,Subdivision,Order,Volume,Exact source label,Source,Notes
EAST-00031,芝峰類說,朝鮮,子目,諸國部,國都,4,卷二,國都,https://zh.wikisource.org/wiki/芝峰類說/卷二,依維基文庫該卷章節標題（level 3）。上層標目「諸國部」見於同卷。
EAST-00032,芝峰類說,朝鮮,子目,諸國部,郡邑,5,卷二,郡邑,https://zh.wikisource.org/wiki/芝峰類說/卷二,依維基文庫該卷章節標題（level 3）。上層標目「諸國部」見於同卷。
EAST-00033,芝峰類說,朝鮮,子目,諸國部,風俗,6,卷二,風俗,https://zh.wikisource.org/wiki/芝峰類說/卷二,依維基文庫該卷章節標題（level 3）。上層標目「諸國部」見於同卷。
EAST-00034,芝峰類說,朝鮮,子目,諸國部,道路,7,卷二,道路,https://zh.wikisource.org/wiki/芝峰類說/卷二,依維基文庫該卷章節標題（level 3）。上層標目「諸國部」見於同卷。
EAST-00035,芝峰類說,朝鮮,部門,,,6,卷三,君道部,https://zh.wikisource.org/wiki/芝峰類說/卷三,依維基文庫該卷章節標題（level 2）。
EAST-00036,芝峰類說,朝鮮,子目,君道部,帝王,1,卷三,帝王,https://zh.wikisource.org/wiki/芝峰類說/卷三,依維基文庫該卷章節標題（level 3）。上層標目「君道部」見於同卷。
EAST-00037,芝峰類說,朝鮮,子目,君道部,世代,2,卷三,世代,https://zh.wikisource.org/wiki/芝峰類說/卷三,依維基文庫該卷章節標題（level 3）。上層標目「君道部」見於同卷。
EAST-00038,芝峰類說,朝鮮,子目,君道部,政治,3,卷三,政治,https://zh.wikisource.org/wiki/芝峰類說/卷三,依維基文庫該卷章節標題（level 3）。上層標目「君道部」見於同卷。
EAST-00039,芝峰類說,朝鮮,子目,君道部,制度,4,卷三,制度,https://zh.wikisource.org/wiki/芝峰類說/卷三,依維基文庫該卷章節標題（level 3）。上層標目「君道部」見於同卷。
EAST-00040,芝峰類說,朝鮮,子目,君道部,法禁,5,卷三,法禁,https://zh.wikisource.org/wiki/芝峰類說/卷三,依維基文庫該卷章節標題（level 3）。上層標目「君道部」見於同卷。
EAST-00041,芝峰類說,朝鮮,子目,君道部,用人,6,卷三,用人,https://zh.wikisource.org/wiki/芝峰類說/卷三,依維基文庫該卷章節標題（level 3）。上層標目「君道部」見於同卷。
EAST-00042,芝峰類說,朝鮮,子目,君道部,聽諫,7,卷三,聽諫,https://zh.wikisource.org/wiki/芝峰類說/卷三,依維基文庫該卷章節標題（level 3）。上層標目「君道部」見於同卷。
EAST-00043,芝峰類說,朝鮮,子目,君道部,賞功,8,卷三,賞功,https://zh.wikisource.org/wiki/芝峰類說/卷三,依維基文庫該卷章節標題（level 3）。上層標目「君道部」見於同卷。
EAST-00044,芝峰類說,朝鮮,部門,,,7,卷三,兵政部,https://zh.wikisource.org/wiki/芝峰類說/卷三,依維基文庫該卷章節標題（level 2）。
EAST-00045,芝峰類說,朝鮮,子目,兵政部,征伐,1,卷三,征伐,https://zh.wikisource.org/wiki/芝峰類說/卷三,依維基文庫該卷章節標題（level 3）。上層標目「兵政部」見於同卷。
EAST-00046,芝峰類說,朝鮮,子目,兵政部,兵器,2,卷三,兵器,https://zh.wikisource.org/wiki/芝峰類說/卷三,依維基文庫該卷章節標題（level 3）。上層標目「兵政部」見於同卷。
EAST-00047,芝峰類說,朝鮮,子目,兵政部,兵制,3,卷三,兵制,https://zh.wikisource.org/wiki/芝峰類說/卷三,依維基文庫該卷章節標題（level 3）。上層標目「兵政部」見於同卷。
EAST-00048,芝峰類說,朝鮮,子目,兵政部,寇賊,4,卷三,寇賊,https://zh.wikisource.org/wiki/芝峰類說/卷三,依維基文庫該卷章節標題（level 3）。上層標目「兵政部」見於同卷。
EAST-00049,芝峰類說,朝鮮,子目,兵政部,民戶,5,卷三,民戶,https://zh.wikisource.org/wiki/芝峰類說/卷三,依維基文庫該卷章節標題（level 3）。上層標目「兵政部」見於同卷。
EAST-00050,芝峰類說,朝鮮,部門,,,8,卷四,官職部,https://zh.wikisource.org/wiki/芝峰類說/卷四,依維基文庫該卷章節標題（level 2）。
EAST-00051,芝峰類說,朝鮮,子目,官職部,官制,1,卷四,官制,https://zh.wikisource.org/wiki/芝峰類說/卷四,依維基文庫該卷章節標題（level 3）。上層標目「官職部」見於同卷。
EAST-00052,芝峰類說,朝鮮,子目,官職部,除拜,2,卷四,除拜,https://zh.wikisource.org/wiki/芝峰類說/卷四,依維基文庫該卷章節標題（level 3）。上層標目「官職部」見於同卷。
EAST-00053,芝峰類說,朝鮮,子目,官職部,相臣,3,卷四,相臣,https://zh.wikisource.org/wiki/芝峰類說/卷四,依維基文庫該卷章節標題（level 3）。上層標目「官職部」見於同卷。
EAST-00054,芝峰類說,朝鮮,子目,官職部,將帥,4,卷四,將帥,https://zh.wikisource.org/wiki/芝峰類說/卷四,依維基文庫該卷章節標題（level 3）。上層標目「官職部」見於同卷。
EAST-00055,芝峰類說,朝鮮,子目,官職部,學士,5,卷四,學士,https://zh.wikisource.org/wiki/芝峰類說/卷四,依維基文庫該卷章節標題（level 3）。上層標目「官職部」見於同卷。
EAST-00056,芝峰類說,朝鮮,子目,官職部,史官,6,卷四,史官,https://zh.wikisource.org/wiki/芝峰類說/卷四,依維基文庫該卷章節標題（level 3）。上層標目「官職部」見於同卷。
EAST-00057,芝峰類說,朝鮮,子目,官職部,使臣,7,卷四,使臣,https://zh.wikisource.org/wiki/芝峰類說/卷四,依維基文庫該卷章節標題（level 3）。上層標目「官職部」見於同卷。
EAST-00058,芝峰類說,朝鮮,子目,官職部,守令,8,卷四,守令,https://zh.wikisource.org/wiki/芝峰類說/卷四,依維基文庫該卷章節標題（level 3）。上層標目「官職部」見於同卷。
EAST-00059,芝峰類說,朝鮮,子目,官職部,科目,9,卷四,科目,https://zh.wikisource.org/wiki/芝峰類說/卷四,依維基文庫該卷章節標題（level 3）。上層標目「官職部」見於同卷。
EAST-00060,芝峰類說,朝鮮,子目,官職部,致仕,10,卷四,致仕,https://zh.wikisource.org/wiki/芝峰類說/卷四,依維基文庫該卷章節標題（level 3）。上層標目「官職部」見於同卷。
EAST-00061,芝峰類說,朝鮮,部門,,,9,卷五,儒道部,https://zh.wikisource.org/wiki/芝峰類說/卷五,依維基文庫該卷章節標題（level 2）。
EAST-00062,芝峰類說,朝鮮,子目,儒道部,學問,1,卷五,學問,https://zh.wikisource.org/wiki/芝峰類說/卷五,依維基文庫該卷章節標題（level 3）。上層標目「儒道部」見於同卷。
EAST-00063,芝峰類說,朝鮮,子目,儒道部,心學,2,卷五,心學,https://zh.wikisource.org/wiki/芝峰類說/卷五,依維基文庫該卷章節標題（level 3）。上層標目「儒道部」見於同卷。
EAST-00064,芝峰類說,朝鮮,子目,儒道部,寡慾,3,卷五,寡慾,https://zh.wikisource.org/wiki/芝峰類說/卷五,依維基文庫該卷章節標題（level 3）。上層標目「儒道部」見於同卷。
EAST-00065,芝峰類說,朝鮮,子目,儒道部,初學,4,卷五,初學,https://zh.wikisource.org/wiki/芝峰類說/卷五,依維基文庫該卷章節標題（level 3）。上層標目「儒道部」見於同卷。
EAST-00066,芝峰類說,朝鮮,子目,儒道部,格言,5,卷五,格言,https://zh.wikisource.org/wiki/芝峰類說/卷五,依維基文庫該卷章節標題（level 3）。上層標目「儒道部」見於同卷。
EAST-00067,芝峰類說,朝鮮,部門,,,10,卷五,經書部,https://zh.wikisource.org/wiki/芝峰類說/卷五,依維基文庫該卷章節標題（level 2）。原文分卷作「經書部一」，尾數為分卷序號，非另立部門。
EAST-00068,芝峰類說,朝鮮,子目,經書部,易,1,卷五,易,https://zh.wikisource.org/wiki/芝峰類說/卷五,依維基文庫該卷章節標題（level 3）。上層標目「經書部」見於同卷。
EAST-00069,芝峰類說,朝鮮,子目,經書部,詩,2,卷五,詩,https://zh.wikisource.org/wiki/芝峰類說/卷五,依維基文庫該卷章節標題（level 3）。上層標目「經書部」見於同卷。
EAST-00070,芝峰類說,朝鮮,子目,經書部,書經,3,卷五,書經,https://zh.wikisource.org/wiki/芝峰類說/卷五,依維基文庫該卷章節標題（level 3）。上層標目「經書部」見於同卷。
EAST-00071,芝峰類說,朝鮮,子目,經書部,禮記,4,卷五,禮記,https://zh.wikisource.org/wiki/芝峰類說/卷五,依維基文庫該卷章節標題（level 3）。上層標目「經書部」見於同卷。
EAST-00072,芝峰類說,朝鮮,子目,經書部,春秋,5,卷五,春秋,https://zh.wikisource.org/wiki/芝峰類說/卷五,依維基文庫該卷章節標題（level 3）。上層標目「經書部」見於同卷。
EAST-00073,芝峰類說,朝鮮,子目,經書部,周禮,6,卷五,周禮,https://zh.wikisource.org/wiki/芝峰類說/卷五,依維基文庫該卷章節標題（level 3）。上層標目「經書部」見於同卷。
EAST-00074,芝峰類說,朝鮮,子目,經書部,論語,1,卷六,論語,https://zh.wikisource.org/wiki/芝峰類說/卷六,依維基文庫該卷章節標題（level 3）。上層標目「經書部」見於同卷。
EAST-00075,芝峰類說,朝鮮,子目,經書部,孟子,2,卷六,孟子,https://zh.wikisource.org/wiki/芝峰類說/卷六,依維基文庫該卷章節標題（level 3）。上層標目「經書部」見於同卷。
EAST-00076,芝峰類說,朝鮮,子目,經書部,中庸,3,卷六,中庸,https://zh.wikisource.org/wiki/芝峰類說/卷六,依維基文庫該卷章節標題（level 3）。上層標目「經書部」見於同卷。
EAST-00077,芝峰類說,朝鮮,子目,經書部,大學,4,卷六,大學,https://zh.wikisource.org/wiki/芝峰類說/卷六,依維基文庫該卷章節標題（level 3）。上層標目「經書部」見於同卷。
EAST-00078,芝峰類說,朝鮮,子目,經書部,諸傳,5,卷六,諸傳,https://zh.wikisource.org/wiki/芝峰類說/卷六,依維基文庫該卷章節標題（level 3）。上層標目「經書部」見於同卷。
EAST-00079,芝峰類說,朝鮮,子目,經書部,諸子,6,卷六,諸子,https://zh.wikisource.org/wiki/芝峰類說/卷六,依維基文庫該卷章節標題（level 3）。上層標目「經書部」見於同卷。
EAST-00080,芝峰類說,朝鮮,子目,經書部,諸史,7,卷六,諸史,https://zh.wikisource.org/wiki/芝峰類說/卷六,依維基文庫該卷章節標題（level 3）。上層標目「經書部」見於同卷。
EAST-00081,芝峰類說,朝鮮,子目,經書部,書籍,1,卷七,書籍,https://zh.wikisource.org/wiki/芝峰類說/卷七,依維基文庫該卷章節標題（level 3）。上層標目「經書部」見於同卷。
EAST-00082,芝峰類說,朝鮮,子目,經書部,著述,2,卷七,著述,https://zh.wikisource.org/wiki/芝峰類說/卷七,依維基文庫該卷章節標題（level 3）。上層標目「經書部」見於同卷。
EAST-00083,芝峰類說,朝鮮,部門,,,11,卷七,文字部,https://zh.wikisource.org/wiki/芝峰類說/卷七,依維基文庫該卷章節標題（level 2）。
EAST-00084,芝峰類說,朝鮮,子目,文字部,文義,1,卷七,文義,https://zh.wikisource.org/wiki/芝峰類說/卷七,依維基文庫該卷章節標題（level 3）。上層標目「文字部」見於同卷。
EAST-00085,芝峰類說,朝鮮,子目,文字部,字義,2,卷七,字義,https://zh.wikisource.org/wiki/芝峰類說/卷七,依維基文庫該卷章節標題（level 3）。上層標目「文字部」見於同卷。
EAST-00086,芝峰類說,朝鮮,子目,文字部,字音,3,卷七,字音,https://zh.wikisource.org/wiki/芝峰類說/卷七,依維基文庫該卷章節標題（level 3）。上層標目「文字部」見於同卷。
EAST-00087,芝峰類說,朝鮮,部門,,,12,卷八,文章部,https://zh.wikisource.org/wiki/芝峰類說/卷八,依維基文庫該卷章節標題（level 2）。原文分卷作「文章部一」，尾數為分卷序號，非另立部門。
EAST-00088,芝峰類說,朝鮮,子目,文章部,文,1,卷八,文,https://zh.wikisource.org/wiki/芝峰類說/卷八,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00089,芝峰類說,朝鮮,子目,文章部,文體,2,卷八,文體,https://zh.wikisource.org/wiki/芝峰類說/卷八,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00090,芝峰類說,朝鮮,子目,文章部,文評,3,卷八,文評,https://zh.wikisource.org/wiki/芝峰類說/卷八,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00091,芝峰類說,朝鮮,子目,文章部,古文,4,卷八,古文,https://zh.wikisource.org/wiki/芝峰類說/卷八,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00092,芝峰類說,朝鮮,子目,文章部,辭賦,5,卷八,辭賦,https://zh.wikisource.org/wiki/芝峰類說/卷八,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00093,芝峰類說,朝鮮,子目,文章部,東文,6,卷八,東文,https://zh.wikisource.org/wiki/芝峰類說/卷八,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00094,芝峰類說,朝鮮,子目,文章部,文藝,7,卷八,文藝,https://zh.wikisource.org/wiki/芝峰類說/卷八,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00095,芝峰類說,朝鮮,子目,文章部,詩,1,卷九,詩,https://zh.wikisource.org/wiki/芝峰類說/卷九,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00096,芝峰類說,朝鮮,子目,文章部,詩法,2,卷九,詩法,https://zh.wikisource.org/wiki/芝峰類說/卷九,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00097,芝峰類說,朝鮮,子目,文章部,詩評,3,卷九,詩評,https://zh.wikisource.org/wiki/芝峰類說/卷九,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00098,芝峰類說,朝鮮,子目,文章部,御製詩,1,卷十,御製詩,https://zh.wikisource.org/wiki/芝峰類說/卷十,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00099,芝峰類說,朝鮮,子目,文章部,古樂府,2,卷十,古樂府,https://zh.wikisource.org/wiki/芝峰類說/卷十,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00100,芝峰類說,朝鮮,子目,文章部,古詩,3,卷十,古詩,https://zh.wikisource.org/wiki/芝峰類說/卷十,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00101,芝峰類說,朝鮮,子目,文章部,唐詩,4,卷十,唐詩,https://zh.wikisource.org/wiki/芝峰類說/卷十,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00102,芝峰類說,朝鮮,子目,文章部,唐詩,1,卷十一,唐詩,https://zh.wikisource.org/wiki/芝峰類說/卷十一,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00103,芝峰類說,朝鮮,子目,文章部,唐詩,1,卷十二,唐詩,https://zh.wikisource.org/wiki/芝峰類說/卷十二,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00104,芝峰類說,朝鮮,子目,文章部,五代詩,2,卷十二,五代詩,https://zh.wikisource.org/wiki/芝峰類說/卷十二,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00105,芝峰類說,朝鮮,子目,文章部,宋詩,3,卷十二,宋詩,https://zh.wikisource.org/wiki/芝峰類說/卷十二,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00106,芝峰類說,朝鮮,子目,文章部,元詩,4,卷十二,元詩,https://zh.wikisource.org/wiki/芝峰類說/卷十二,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00107,芝峰類說,朝鮮,子目,文章部,明詩,5,卷十二,明詩,https://zh.wikisource.org/wiki/芝峰類說/卷十二,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00108,芝峰類說,朝鮮,子目,文章部,東詩,1,卷十三,東詩,https://zh.wikisource.org/wiki/芝峰類說/卷十三,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00109,芝峰類說,朝鮮,子目,文章部,旁流,1,卷十四,旁流,https://zh.wikisource.org/wiki/芝峰類說/卷十四,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00110,芝峰類說,朝鮮,子目,文章部,閨秀,2,卷十四,閨秀,https://zh.wikisource.org/wiki/芝峰類說/卷十四,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00111,芝峰類說,朝鮮,子目,文章部,妓妾,3,卷十四,妓妾,https://zh.wikisource.org/wiki/芝峰類說/卷十四,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00112,芝峰類說,朝鮮,子目,文章部,歌詞,4,卷十四,歌詞,https://zh.wikisource.org/wiki/芝峰類說/卷十四,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00113,芝峰類說,朝鮮,子目,文章部,麗情,5,卷十四,麗情,https://zh.wikisource.org/wiki/芝峰類說/卷十四,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00114,芝峰類說,朝鮮,子目,文章部,哀辭,6,卷十四,哀辭,https://zh.wikisource.org/wiki/芝峰類說/卷十四,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00115,芝峰類說,朝鮮,子目,文章部,唱和,7,卷十四,唱和,https://zh.wikisource.org/wiki/芝峰類說/卷十四,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00116,芝峰類說,朝鮮,子目,文章部,對句,8,卷十四,對句,https://zh.wikisource.org/wiki/芝峰類說/卷十四,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00117,芝峰類說,朝鮮,子目,文章部,詩禍,9,卷十四,詩禍,https://zh.wikisource.org/wiki/芝峰類說/卷十四,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00118,芝峰類說,朝鮮,子目,文章部,詩讖,10,卷十四,詩讖,https://zh.wikisource.org/wiki/芝峰類說/卷十四,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00119,芝峰類說,朝鮮,子目,文章部,詩藝,11,卷十四,詩藝,https://zh.wikisource.org/wiki/芝峰類說/卷十四,依維基文庫該卷章節標題（level 3）。上層標目「文章部」見於同卷。
EAST-00120,芝峰類說,朝鮮,部門,,,13,卷十五,人物部,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 2）。
EAST-00121,芝峰類說,朝鮮,子目,人物部,聖賢,1,卷十五,聖賢,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 3）。上層標目「人物部」見於同卷。
EAST-00122,芝峰類說,朝鮮,子目,人物部,師友,2,卷十五,師友,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 3）。上層標目「人物部」見於同卷。
EAST-00123,芝峰類說,朝鮮,子目,人物部,君子,3,卷十五,君子,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 3）。上層標目「人物部」見於同卷。
EAST-00124,芝峰類說,朝鮮,子目,人物部,小人,4,卷十五,小人,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 3）。上層標目「人物部」見於同卷。
EAST-00125,芝峰類說,朝鮮,子目,人物部,人才,5,卷十五,人才,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 3）。上層標目「人物部」見於同卷。
EAST-00126,芝峰類說,朝鮮,子目,人物部,節義,6,卷十五,節義,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 3）。上層標目「人物部」見於同卷。
EAST-00127,芝峰類說,朝鮮,子目,人物部,烈女,7,卷十五,烈女,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 3）。上層標目「人物部」見於同卷。
EAST-00128,芝峰類說,朝鮮,子目,人物部,婦人,8,卷十五,婦人,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 3）。上層標目「人物部」見於同卷。
EAST-00129,芝峰類說,朝鮮,子目,人物部,戚宦,9,卷十五,戚宦,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 3）。上層標目「人物部」見於同卷。
EAST-00130,芝峰類說,朝鮮,部門,,,14,卷十五,性行部,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 2）。
EAST-00131,芝峰類說,朝鮮,子目,性行部,善惡,1,卷十五,善惡,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 3）。上層標目「性行部」見於同卷。
EAST-00132,芝峰類說,朝鮮,子目,性行部,廉潔,2,卷十五,廉潔,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 3）。上層標目「性行部」見於同卷。
EAST-00133,芝峰類說,朝鮮,子目,性行部,儉約,3,卷十五,儉約,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 3）。上層標目「性行部」見於同卷。
EAST-00134,芝峰類說,朝鮮,子目,性行部,恬退,4,卷十五,恬退,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 3）。上層標目「性行部」見於同卷。
EAST-00135,芝峰類說,朝鮮,子目,性行部,陰德,5,卷十五,陰德,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 3）。上層標目「性行部」見於同卷。
EAST-00136,芝峰類說,朝鮮,子目,性行部,奢侈,6,卷十五,奢侈,https://zh.wikisource.org/wiki/芝峰類說/卷十五,依維基文庫該卷章節標題（level 3）。上層標目「性行部」見於同卷。
